Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-63.74,30.0,46.59,-42.0,41.38,-95.0,0.0
-63.17,30.0,44.58,-38.0,41.17,-95.0,0.0
-62.72,30.0,43.43,-36.0,40.97,-96.0,0.0
-61.88,30.0,47.22,-33.0,40.76,-95.0,0.0
-61.46,30.0,43.01,-29.0,40.56,-96.0,0.0
-61.04,30.0,42.8,-25.0,40.36,-96.0,0.0
-59.99,30.0,49.08,-20.0,42.85,-94.0,0.0
-59.05,30.0,47.73,-14.0,45.3,-96.0,0.0
-57.83,30.0,50.2,3.0,47.77,-96.0,0.0
-55.94,30.0,56.46,17.0,50.04,-94.0,0.0
-54.12,30.0,54.86,38.0,52.44,-96.0,0.0
-52.21,30.0,54.59,-63.0,52.18,-96.0,0.0
-49.79,30.0,58.12,-62.0,51.92,-95.0,0.0
-47.57,30.0,53.91,-62.0,51.66,-96.0,0.0
-45.13,30.0,53.65,-62.0,51.4,-96.0,0.0
-41.99,30.0,57.39,-62.0,51.14,-94.0,0.0
-38.79,30.0,53.13,-61.0,50.89,-96.0,0.0
-35.03,30.0,53.07,-61.0,50.63,-96.0,0.0
-30.13,30.0,56.61,-61.0,50.38,-95.0,0.0
-24.49,30.0,52.35,-61.0,50.13,-96.0,0.0
-17.28,30.0,52.1,-60.0,49.88,-96.0,0.0
-7.28,30.0,55.84,-59.0,49.63,-95.0,0.0
6.31,30.0,51.59,-59.0,49.38,-96.0,0.0
26.62,30.0,51.34,-60.0,49.13,-96.0,0.0
-65.0,30.0,55.14,-58.0,48.89,-95.0,0.0
-64.14,30.0,51.89,-59.0,48.64,-96.0,0.0
-63.42,30.0,50.64,-59.0,48.4,-96.0,0.0
-62.31,30.0,54.4,-57.0,48.16,-95.0,0.0
-61.65,30.0,49.95,-57.0,47.92,-96.0,0.0
-61.01,30.0,49.7,-57.0,47.68,-96.0,0.0
-59.97,30.0,53.46,-57.0,47.44,-95.0,0.0
-59.23,30.0,50.22,-56.0,47.2,-96.0,0.0
-58.59,30.0,48.98,-56.0,46.97,-96.0,0.0
-57.55,30.0,52.74,-55.0,46.73,-95.0,0.0
-56.77,30.0,49.7,-55.0,46.5,-96.0,0.0
-56.07,30.0,48.47,-54.0,46.27,-96.0,0.0
-54.95,30.0,52.29,-53.0,46.03,-95.0,0.0
-54.18,30.0,48.05,-52.0,45.8,-96.0,0.0
-53.37,30.0,47.82,-50.0,45.58,-96.0,0.0
-52.23,30.0,50.58,-49.0,45.35,-95.0,0.0
-51.22,30.0,48.35,-48.0,45.12,-95.0,0.0
-50.23,30.0,47.12,-48.0,44.9,-96.0,0.0
-48.76,30.0,50.89,-47.0,44.67,-95.0,0.0
-47.46,30.0,47.66,-46.0,44.45,-95.0,0.0
-46.13,30.0,46.44,-45.0,44.23,-96.0,0.0
-44.36,30.0,49.01,-41.0,44.0,-95.0,0.0
-42.67,30.0,45.79,-38.0,43.78,-96.0,0.0
-40.72,30.0,45.61,-37.0,43.57,-96.0,0.0
-38.17,30.0,48.39,-35.0,43.35,-95.0,0.0
-35.47,30.0,45.17,-31.0,43.13,-96.0,0.0
-32.22,30.0,44.95,-27.0,42.91,-96.0,0.0
-27.82,30.0,48.94,-24.0,42.7,-95.0,0.0
-22.44,30.0,47.37,-18.0,45.14,-96.0,0.0
-15.19,30.0,49.84,-13.0,47.62,-96.0,0.0
-4.77,30.0,56.12,5.0,49.9,-95.0,0.0
9.88,30.0,54.57,20.0,52.35,-96.0,0.0
-65.0,30.0,56.92,42.0,54.7,-96.0,0.0
-63.85,30.0,58.64,-63.0,54.43,-96.0,0.0
-62.83,30.0,57.36,-62.0,54.16,-96.0,0.0
-61.93,30.0,56.14,-62.0,53.89,-96.0,0.0
-60.65,30.0,59.87,-62.0,53.62,-95.0,0.0
-59.78,30.0,55.59,-62.0,53.35,-96.0,0.0
-58.93,30.0,55.12,-62.0,53.08,-96.0,0.0
-57.75,30.0,58.05,-62.0,52.82,-95.0,0.0
-56.86,30.0,54.78,-61.0,52.55,-96.0,0.0
-55.95,30.0,54.51,-61.0,52.29,-96.0,0.0
-54.61,30.0,58.25,-61.0,52.03,-95.0,0.0
-53.51,30.0,54.98,-61.0,51.77,-96.0,0.0
-52.46,30.0,53.72,-61.0,51.51,-96.0,0.0
-51.04,30.0,56.46,-61.0,51.25,-95.0,0.0
-49.81,30.0,53.25,-61.0,51.0,-96.0,0.0
-48.49,30.0,52.99,-61.0,50.74,-96.0,0.0
-46.74,30.0,55.73,-60.0,50.49,-95.0,0.0
-45.1,30.0,52.47,-59.0,50.24,-96.0,0.0
-43.28,30.0,52.02,-59.0,49.99,-96.0,0.0
-40.81,30.0,55.76,-60.0,49.74,-95.0,0.0
-38.36,30.0,51.51,-60.0,49.49,-96.0,0.0
-35.47,30.0,51.26,-59.0,49.24,-96.0,0.0
-31.61,30.0,55.01,-60.0,48.99,-95.0,0.0
-27.28,30.0,50.76,-58.0,48.75,-96.0,0.0
-21.81,30.0,50.51,-58.0,48.5,-96.0,0.0
-14.31,30.0,54.26,-58.0,48.26,-95.0,0.0
-4.55,30.0,50.07,-57.0,48.02,-96.0,0.0
9.34,30.0,49.82,-57.0,47.78,-96.0,0.0
-65.0,30.0,53.58,-57.0,47.54,-95.0,0.0
-65.16,30.0,49.34,-57.0,47.3,-96.0,0.0
-65.33,30.0,49.1,-57.0,47.07,-96.0,0.0
-65.1,30.0,53.06,-56.0,46.83,-95.0,0.0
-65.28,30.0,48.82,-56.0,46.6,-96.0,0.0
-65.47,30.0,48.58,-55.0,46.36,-96.0,0.0
-65.27,30.0,52.35,-55.0,46.13,-95.0,0.0
-65.49,30.0,48.11,-54.0,45.9,-96.0,0.0
-65.72,30.0,47.88,-54.0,45.67,-96.0,0.0
-65.56,30.0,51.65,-53.0,45.44,-94.0,0.0
-65.81,30.0,47.47,-52.0,45.22,-96.0,0.0
-66.07,30.0,47.24,-52.0,44.99,-96.0,0.0
-65.93,30.0,51.01,-49.0,44.77,-95.0,0.0
-66.21,30.0,46.78,-48.0,44.54,-96.0,0.0
-66.52,30.0,46.35,-48.0,44.32,-96.0,0.0
-66.43,30.0,50.12,-47.0,44.1,-95.0,0.0
-66.76,30.0,45.9,-46.0,43.88,-96.0,0.0
-67.09,30.0,45.67,-43.0,43.66,-96.0,0.0
-67.02,30.0,49.45,-42.0,43.44,-95.0,0.0
-67.36,30.0,45.23,-39.0,43.22,-96.0,0.0
-67.71,30.0,45.01,-38.0,43.01,-96.0,0.0
-67.65,30.0,48.79,-34.0,42.79,-94.0,0.0
-68.0,30.0,44.62,-30.0,42.58,-96.0,0.0
-68.35,30.0,44.41,-26.0,42.36,-96.0,0.0
-68.3,30.0,48.19,-20.0,42.15,-95.0,0.0
-68.4,30.0,46.59,-16.0,44.56,-96.0,0.0
-68.26,30.0,48.85,-9.0,46.82,-96.0,0.0
-67.49,30.0,55.11,0.0,49.09,-94.0,0.0
-66.9,30.0,53.57,29.0,51.55,-96.0,0.0
-66.35,30.0,53.31,-63.0,51.29,-96.0,0.0
-65.44,30.0,57.05,-62.0,51.03,-95.0,0.0
-64.96,30.0,52.79,-62.0,50.78,-96.0,0.0
-64.51,30.0,52.53,-62.0,50.52,-96.0,0.0
-63.69,30.0,56.27,-62.0,50.27,-95.0,0.0
-63.29,30.0,52.07,-62.0,50.02,-96.0,0.0
-62.91,30.0,51.81,-62.0,49.77,-96.0,0.0
-62.13,30.0,55.76,-62.0,49.52,-95.0,0.0
-61.76,30.0,51.51,-62.0,49.27,-96.0,0.0
-61.31,30.0,52.26,-62.0,49.03,-96.0,0.0
-60.67,30.0,54.01,-61.0,48.78,-95.0,0.0
-60.34,30.0,50.76,-61.0,48.54,-96.0,0.0
-60.02,30.0,50.51,-61.0,48.29,-96.0,0.0
-59.31,30.0,54.27,-61.0,48.05,-95.0,0.0
-59.0,30.0,50.02,-61.0,47.81,-96.0,0.0
-58.68,30.0,49.98,-61.0,47.57,-96.0,0.0
-57.94,30.0,54.0,-60.0,47.34,-95.0,0.0
-57.59,30.0,49.76,-59.0,47.1,-96.0,0.0
-57.26,30.0,49.31,-60.0,46.86,-96.0,0.0
-56.51,30.0,53.27,-60.0,46.63,-95.0,0.0
-56.13,30.0,49.24,-58.0,46.4,-96.0,0.0
-55.72,30.0,49.2,-58.0,46.16,-96.0,0.0
-54.9,30.0,52.96,-58.0,45.93,-95.0,0.0
-54.44,30.0,48.92,-58.0,45.7,-96.0,0.0
-53.96,30.0,48.68,-57.0,45.47,-96.0,0.0
-53.05,30.0,52.52,-57.0,45.25,-95.0,0.0
-52.52,30.0,48.08,-57.0,45.02,-96.0,0.0
-51.98,30.0,47.64,-57.0,44.8,-96.0,0.0
-51.02,30.0,51.41,-56.0,44.57,-95.0,0.0
-50.38,30.0,47.18,-56.0,44.35,-96.0,0.0
-49.72,30.0,46.75,-55.0,44.13,-96.0,0.0
-48.52,30.0,51.32,-55.0,43.91,-94.0,0.0
-47.74,30.0,45.9,-55.0,43.69,-96.0,0.0
-46.87,30.0,45.67,-54.0,43.47,-96.0,0.0
-45.54,30.0,49.3,-54.0,43.25,-94.0,0.0
-44.44,30.0,45.08,-53.0,43.04,-96.0,0.0
-43.2,30.0,44.86,-53.0,42.82,-96.0,0.0
-41.37,30.0,48.85,-52.0,42.61,-95.0,0.0
-39.64,30.0,44.83,-50.0,42.39,-96.0,0.0
-37.62,30.0,44.61,-50.0,42.18,-96.0,0.0
-34.83,30.0,48.4,-49.0,41.97,-95.0,0.0
-31.87,30.0,44.18,-48.0,41.76,-96.0,0.0
-28.23,30.0,43.97,-47.0,41.55,-96.0,0.0
-23.26,30.0,47.75,-47.0,41.34,-94.0,0.0
-17.24,30.0,43.54,-46.0,41.14,-96.0,0.0
-9.19,0.0,43.39,-45.0,40.93,-96.0,0.0
2.41,0.0,47.18,-47.0,40.73,-95.0,0.0
19.08,0.0,42.97,-50.0,40.52,-96.0,0.0
-65.0,0.0,42.56,-55.0,40.32,-96.0,0.0
-65.33,0.0,47.15,-60.0,40.12,-95.0,0.0
-66.16,0.0,41.94,-65.0,39.92,-96.0,0.0
-66.98,0.0,41.74,-69.0,39.72,-96.0,0.0
-67.39,0.0,45.54,-74.0,39.52,-95.0,0.0
-68.19,0.0,41.34,-79.0,39.32,-96.0,0.0
-68.97,0.0,41.13,-85.0,39.13,-96.0,0.0
-69.3,0.0,45.14,-87.0,38.93,-95.0,0.0
-70.03,0.0,40.94,-90.0,38.74,-96.0,0.0
-70.71,0.0,40.79,-92.0,38.54,-96.0,0.0
-70.97,0.0,44.59,-93.0,38.35,-95.0,0.0
-71.61,0.0,40.4,-93.0,38.16,-96.0,0.0
-72.23,0.0,40.2,-93.0,37.97,-96.0,0.0
-72.38,0.0,44.21,-93.0,37.78,-94.0,0.0
-72.93,0.0,40.02,-93.0,37.59,-96.0,0.0
-73.45,0.0,39.82,-93.0,37.4,-96.0,0.0
-73.53,0.0,43.63,-93.0,37.21,-95.0,0.0
-74.02,0.0,39.44,-93.0,37.03,-96.0,0.0
-74.49,0.0,39.05,-93.0,36.84,-96.0,0.0
-74.52,0.0,42.91,-93.0,36.66,-94.0,0.0
-74.96,0.0,38.72,-93.0,36.47,-96.0,0.0
-75.36,0.0,38.54,-93.0,36.29,-96.0,0.0
-75.33,0.0,42.35,-93.0,36.11,-95.0,0.0
-75.72,0.0,38.16,-93.0,35.93,-96.0,0.0
-76.09,0.0,37.78,-93.0,35.75,-96.0,0.0
-76.03,0.0,41.59,-93.0,35.57,-95.0,0.0
-76.39,0.0,37.41,-93.0,35.39,-96.0,0.0
-76.7,0.0,37.43,-93.0,35.22,-96.0,0.0
-76.58,0.0,41.25,-93.0,35.04,-95.0,0.0
-76.88,0.0,37.07,-93.0,34.87,-96.0,0.0
-77.16,0.0,36.89,-93.0,34.69,-96.0,0.0
-77.0,0.0,40.77,-93.0,34.52,-95.0,0.0
-77.28,0.0,36.59,-93.0,34.35,-96.0,0.0
-77.51,0.0,36.62,-93.0,34.17,-96.0,0.0
-77.32,0.0,40.44,-93.0,34.0,-95.0,0.0
-77.56,0.0,36.27,-93.0,33.83,-96.0,0.0
-77.66,0.0,37.29,-93.0,33.66,-96.0,0.0
-77.55,0.0,39.12,-93.0,33.49,-95.0,0.0
-77.79,0.0,35.74,-93.0,33.33,-96.0,0.0
-78.01,0.0,35.57,-93.0,33.16,-96.0,0.0
-77.91,0.0,38.4,-93.0,33.0,-95.0,0.0
-78.12,0.0,35.29,-93.0,32.83,-96.0,0.0
-78.21,0.0,36.12,-93.0,32.67,-96.0,0.0
-78.08,0.0,38.15,-93.0,32.5,-95.0,0.0
-78.29,0.0,34.78,-93.0,32.34,-96.0,0.0
-78.39,0.0,35.61,-93.0,32.18,-96.0,0.0
-78.18,0.0,38.45,-93.0,32.02,-95.0,0.0
-78.42,0.0,34.08,-93.0,31.86,-96.0,0.0
-78.64,0.0,33.91,-93.0,31.7,-96.0,0.0
-78.54,0.0,36.75,-93.0,31.54,-95.0,0.0
-78.76,0.0,33.59,-93.0,31.38,-96.0,0.0
-78.86,0.0,34.43,-93.0,31.22,-96.0,0.0
-78.74,0.0,36.32,-93.0,31.07,-95.0,0.0
-78.95,0.0,33.16,-93.0,30.91,-96.0,0.0
-78.96,0.0,34.8,-93.0,30.76,-96.0,0.0
-78.98,0.0,34.64,-93.0,30.61,-95.0,0.0
-79.2,0.0,32.48,-93.0,30.45,-96.0,0.0
-79.19,0.0,34.33,-93.0,30.3,-95.0,0.0
-79.17,0.0,34.37,-93.0,30.15,-95.0,0.0
-79.37,0.0,32.22,-93.0,30.0,-96.0,0.0
-79.34,0.0,34.06,-93.0,29.85,-95.0,0.0
-79.22,0.0,34.91,-93.0,29.7,-95.0,0.0
-79.43,0.0,31.75,-93.0,29.55,-96.0,0.0
-79.41,0.0,33.66,-93.0,29.4,-96.0,0.0
-79.39,0.0,33.5,-93.0,29.26,-95.0,0.0
-79.59,0.0,31.35,-93.0,29.11,-96.0,0.0
-79.66,0.0,32.2,-93.0,28.96,-96.0,0.0
-79.53,0.0,34.05,-93.0,28.82,-95.0,0.0
-79.73,0.0,30.9,-93.0,28.67,-96.0,0.0
-79.72,0.0,32.55,-93.0,28.53,-96.0,0.0
-79.72,0.0,32.41,-93.0,28.39,-95.0,0.0
-79.93,0.0,30.26,-93.0,28.25,-96.0,0.0
-79.89,0.0,32.32,-93.0,28.11,-96.0,0.0
-79.87,0.0,32.17,-93.0,27.96,-95.0,0.0
-80.05,0.0,30.03,-93.0,27.82,-96.0,0.0
-80.01,0.0,31.94,-93.0,27.69,-96.0,0.0
-79.88,0.0,32.79,-93.0,27.55,-95.0,0.0
-80.07,0.0,29.65,-93.0,27.41,-96.0,0.0
-80.05,0.0,31.51,-93.0,27.27,-96.0,0.0
-80.03,0.0,31.37,-93.0,27.14,-95.0,0.0
-80.22,0.0,29.23,-93.0,27.0,-96.0,0.0
-80.18,0.0,31.09,-93.0,26.87,-96.0,0.0
-80.06,0.0,31.95,-93.0,26.73,-95.0,0.0
-80.26,0.0,28.81,-93.0,26.6,-96.0,0.0
-80.24,0.0,30.67,-93.0,26.46,-96.0,0.0
-80.13,0.0,31.53,-93.0,26.33,-95.0,0.0
-80.33,0.0,28.45,-93.0,26.2,-96.0,0.0
-80.3,0.0,30.32,-93.0,26.07,-96.0,0.0
-80.29,0.0,30.18,-93.0,25.94,-95.0,0.0
-80.46,0.0,28.25,-93.0,25.81,-96.0,0.0
-80.42,0.0,30.12,-93.0,25.68,-96.0,0.0
-80.38,0.0,29.98,-93.0,25.55,-95.0,0.0
-80.56,0.0,27.85,-93.0,25.42,-96.0,0.0
-80.41,0.0,30.72,-93.0,25.3,-95.0,0.0
-80.41,0.0,29.38,-93.0,25.17,-95.0,0.0
-80.61,0.0,27.25,-92.0,25.04,-96.0,0.0
-80.49,0.0,30.12,-92.0,24.92,-95.0,0.0
-80.49,0.0,29.05,-92.0,24.8,-95.0,0.0
-80.69,0.0,26.92,-93.0,24.67,-96.0,0.0
-80.67,0.0,28.79,-92.0,24.55,-96.0,0.0
-80.67,0.0,28.46,-92.0,24.42,-95.0,0.0
-80.88,0.0,26.33,-92.0,24.3,-96.0,0.0
-80.76,0.0,29.21,-92.0,24.18,-95.0,0.0
-80.77,0.0,28.08,-93.0,24.06,-95.0,0.0
-80.98,0.0,25.96,-93.0,23.94,-96.0,0.0
-80.86,0.0,28.83,-93.0,23.82,-95.0,0.0
-80.96,0.0,26.71,-92.0,23.7,-96.0,0.0
-81.15,0.0,25.59,-92.0,23.58,-96.0,0.0
-81.02,0.0,28.47,-92.0,23.46,-95.0,0.0
-81.1,0.0,26.39,-92.0,23.35,-95.0,0.0
-81.28,0.0,25.27,-92.0,23.23,-96.0,0.0
-81.11,0.0,28.36,-92.0,23.11,-95.0,0.0
-81.16,0.0,26.44,-92.0,23.0,-96.0,0.0
-81.3,0.0,25.32,-92.0,22.88,-96.0,0.0
-81.12,0.0,28.2,-92.0,22.77,-95.0,0.0
-81.17,0.0,26.08,-92.0,22.66,-96.0,0.0
-81.32,0.0,24.96,-92.0,22.54,-96.0,0.0
-81.15,0.0,27.84,-92.0,22.43,-95.0,0.0
-81.21,0.0,25.72,-92.0,22.32,-95.0,0.0
-81.37,0.0,24.61,-92.0,22.21,-96.0,0.0
-81.2,0.0,27.55,-92.0,22.1,-95.0,0.0
-81.25,0.0,25.43,-92.0,21.98,-96.0,0.0
-81.43,0.0,24.11,-92.0,21.87,-96.0,0.0
-81.3,0.0,26.8,-92.0,21.77,-95.0,0.0
-81.37,0.0,24.89,-92.0,21.66,-96.0,0.0
-81.54,0.0,23.77,-92.0,21.55,-96.0,0.0
-81.38,0.0,26.66,-92.0,21.44,-95.0,0.0
-81.43,0.0,24.75,-92.0,21.33,-96.0,0.0
-81.58,0.0,23.64,-92.0,21.23,-96.0,0.0
-81.41,0.0,26.53,-92.0,21.12,-95.0,0.0
-81.46,0.0,24.47,-92.0,21.01,-96.0,0.0
-81.6,0.0,23.36,-92.0,20.91,-96.0,0.0
-81.43,0.0,26.25,-92.0,20.81,-95.0,0.0
-81.39,0.0,25.14,-92.0,20.7,-95.0,0.0
-81.55,0.0,23.03,-92.0,20.6,-96.0,0.0
-81.42,0.0,25.72,-91.0,20.49,-95.0,0.0
-81.51,0.0,23.62,-91.0,20.39,-96.0,0.0
-81.68,0.0,22.51,-91.0,20.29,-96.0,0.0
-81.56,0.0,25.2,-91.0,20.19,-95.0,0.0
-81.55,0.0,24.1,-91.0,20.09,-95.0,0.0
-81.73,0.0,22.19,-91.0,19.99,-96.0,0.0
-81.58,0.0,25.14,-91.0,19.89,-95.0,0.0
-81.56,0.0,24.04,-91.0,19.79,-95.0,0.0
-81.72,0.0,22.14,-91.0,19.69,-96.0,0.0
-81.66,0.0,24.03,-91.0,19.59,-96.0,0.0
-81.61,0.0,23.93,-91.0,19.49,-95.0,0.0
-81.75,0.0,22.03,-91.0,19.4,-96.0,0.0
-81.77,0.0,22.92,-91.0,19.3,-96.0,0.0
-81.59,0.0,24.82,-91.0,19.2,-95.0,0.0
-81.72,0.0,21.92,-91.0,19.11,-96.0,0.0
-81.64,0.0,23.82,-91.0,19.01,-96.0,0.0
-81.58,0.0,23.58,-91.0,18.92,-95.0,0.0
-81.73,0.0,21.48,-91.0,18.82,-96.0,0.0
-81.67,0.0,23.38,-91.0,18.73,-96.0,0.0
-81.63,0.0,23.07,-91.0,18.63,-95.0,0.0
-81.81,0.0,20.97,-91.0,18.54,-96.0,0.0
-81.66,0.0,23.87,-91.0,18.45,-95.0,0.0
-81.75,0.0,21.57,-91.0,18.35,-96.0,0.0
-81.94,0.0,20.48,-91.0,18.26,-96.0,0.0
-81.79,0.0,23.38,-91.0,18.17,-95.0,0.0
-81.89,0.0,21.09,-90.0,18.08,-96.0,0.0
-82.08,0.0,19.99,-90.0,17.99,-96.0,0.0
-81.82,0.0,24.15,-90.0,17.9,-95.0,0.0
-81.9,0.0,21.06,-90.0,17.81,-96.0,0.0
-82.06,0.0,19.96,-90.0,17.72,-96.0,0.0
-81.91,0.0,22.87,-90.0,17.63,-95.0,0.0
-81.98,0.0,20.78,-90.0,17.55,-96.0,0.0
-82.14,0.0,19.68,-90.0,17.46,-96.0,0.0
-81.98,0.0,22.59,-90.0,17.37,-95.0,0.0
-82.04,0.0,20.5,-90.0,17.28,-96.0,0.0
-82.2,0.0,19.41,-90.0,17.2,-96.0,0.0
-82.13,0.0,21.32,-90.0,17.11,-95.0,0.0
-82.08,0.0,21.23,-90.0,17.03,-95.0,0.0
-82.25,0.0,18.99,-90.0,16.94,-96.0,0.0
-82.2,0.0,20.9,-90.0,16.86,-96.0,0.0
-82.15,0.0,20.81,-90.0,16.77,-95.0,0.0
-82.3,0.0,18.93,-90.0,16.69,-96.0,0.0
-82.22,0.0,20.84,-90.0,16.6,-96.0,0.0
-82.06,0.0,21.75,-90.0,16.52,-95.0,0.0
-82.22,0.0,18.66,-90.0,16.44,-96.0,0.0
-82.26,0.0,19.58,-88.0,16.36,-96.0,0.0
-82.19,0.0,20.49,-88.0,16.27,-95.0,0.0
-82.34,0.0,18.4,-88.0,16.19,-96.0,0.0
-82.27,0.0,20.32,-88.0,16.11,-96.0,0.0
-82.1,0.0,21.23,-88.0,16.03,-95.0,0.0
-82.26,0.0,18.2,-88.0,15.95,-96.0,0.0
-82.3,0.0,19.12,-88.0,15.87,-96.0,0.0
-82.15,0.0,20.83,-88.0,15.79,-95.0,0.0
-82.33,0.0,17.75,-88.0,15.71,-96.0,0.0
-82.48,0.0,17.66,-88.0,15.63,-96.0,0.0
-82.31,0.0,20.58,-88.0,15.56,-95.0,0.0
-82.46,0.0,17.5,-88.0,15.48,-96.0,0.0
-82.57,0.0,17.62,-88.0,15.4,-96.0,0.0
-82.37,0.0,20.54,-88.0,15.32,-95.0,0.0
-82.5,0.0,17.46,-88.0,15.25,-96.0,0.0
-82.61,0.0,17.37,-88.0,15.17,-96.0,0.0
-82.4,0.0,20.35,-88.0,15.1,-95.0,0.0
-82.52,0.0,17.27,-88.0,15.02,-96.0,0.0
-82.62,0.0,17.19,-88.0,14.94,-96.0,0.0
-82.31,0.0,21.11,-88.0,14.87,-95.0,0.0
-82.45,0.0,17.03,-88.0,14.8,-96.0,0.0
-82.57,0.0,16.95,-88.0,14.72,-96.0,0.0
-82.27,0.0,20.87,-88.0,14.65,-95.0,0.0
-82.44,0.0,16.59,-88.0,14.58,-96.0,0.0
-82.58,0.0,16.52,-88.0,14.5,-96.0,0.0
-82.3,0.0,20.44,-88.0,14.43,-94.0,0.0
-82.47,0.0,16.36,-88.0,14.36,-96.0,0.0
-82.61,0.0,16.29,-88.0,14.29,-96.0,0.0
-82.33,0.0,20.26,-87.0,14.21,-95.0,0.0
-82.49,0.0,16.19,-87.0,14.14,-96.0,0.0
-82.62,0.0,16.11,-87.0,14.07,-96.0,0.0
-82.44,0.0,19.04,-87.0,14.0,-95.0,0.0
-82.58,0.0,15.96,-87.0,13.93,-96.0,0.0
-82.7,0.0,15.89,-87.0,13.86,-96.0,0.0
-82.41,0.0,19.82,-87.0,13.79,-95.0,0.0
-82.56,0.0,15.74,-87.0,13.72,-96.0,0.0
-82.69,0.0,15.67,-87.0,13.66,-96.0,0.0
-82.47,0.0,18.8,-87.0,13.59,-95.0,0.0
-82.6,0.0,15.73,-87.0,13.52,-96.0,0.0
-82.7,0.0,15.65,-87.0,13.45,-96.0,0.0
-82.38,0.0,19.64,-87.0,13.38,-95.0,0.0
-82.51,0.0,15.56,-87.0,13.32,-96.0,0.0
-82.61,0.0,15.7,-87.0,13.25,-96.0,0.0
-82.29,0.0,19.63,-87.0,13.18,-94.0,0.0
-82.42,0.0,15.55,-87.0,13.12,-96.0,0.0
-82.53,0.0,15.48,-87.0,13.05,-96.0,0.0
-82.2,0.0,19.61,-87.0,12.99,-95.0,0.0
-82.32,0.0,15.54,-87.0,12.92,-96.0,0.0
-82.45,0.0,15.27,-87.0,12.86,-96.0,0.0
-82.16,0.0,19.2,-87.0,12.79,-95.0,0.0
-82.28,0.0,15.39,-87.0,12.73,-96.0,0.0
-82.39,0.0,15.32,-87.0,12.67,-96.0,0.0
-82.08,0.0,19.25,-87.0,12.6,-95.0,0.0
-82.24,0.0,14.98,-87.0,12.54,-96.0,0.0
-82.38,0.0,14.91,-87.0,12.48,-96.0,0.0
-82.09,0.0,18.84,-87.0,12.42,-95.0,0.0
-82.26,0.0,14.78,-87.0,12.35,-96.0,0.0
-82.39,0.0,14.71,-87.0,12.29,-96.0,0.0
-82.08,0.0,18.84,-86.0,12.23,-95.0,0.0
-82.23,0.0,14.77,-86.0,12.17,-96.0,0.0
-82.34,0.0,14.77,-86.0,12.11,-96.0,0.0
-82.06,0.0,18.5,-86.0,12.05,-95.0,0.0
-82.22,0.0,14.43,-86.0,11.99,-96.0,0.0
-82.36,0.0,14.37,-86.0,11.93,-96.0,0.0
-82.07,0.0,18.3,-86.0,11.87,-95.0,0.0
-82.21,0.0,14.44,-86.0,11.81,-96.0,0.0
-82.33,0.0,14.37,-86.0,11.75,-96.0,0.0
-82.03,0.0,18.31,-86.0,11.69,-95.0,0.0
-82.2,0.0,14.04,-86.0,11.63,-96.0,0.0
-82.36,0.0,13.78,-86.0,11.57,-96.0,0.0
-82.09,0.0,17.77,-86.0,11.52,-95.0,0.0
-82.27,30.0,13.71,-86.0,11.46,-96.0,0.0
-82.41,30.0,13.64,-80.0,11.4,-96.0,0.0
-82.13,30.0,17.58,-77.0,11.34,-94.0,0.0
-82.3,30.0,13.52,-72.0,11.29,-96.0,0.0
-82.44,30.0,13.46,-68.0,11.23,-96.0,0.0
-82.18,30.0,17.2,-61.0,11.17,-94.0,0.0
-82.36,30.0,13.14,-58.0,11.12,-96.0,0.0
-82.51,30.0,13.08,-55.0,11.06,-96.0,0.0
-82.22,30.0,17.22,-52.0,11.01,-95.0,0.0
-82.37,30.0,13.16,-49.0,10.95,-96.0,0.0
-82.5,30.0,13.1,-45.0,10.9,-96.0,0.0
-82.2,30.0,17.09,-41.0,10.84,-94.0,0.0
-82.33,30.0,13.24,-36.0,10.79,-96.0,0.0
-82.44,30.0,13.18,-31.0,10.74,-96.0,0.0
-81.74,30.0,21.03,-17.0,13.38,-94.0,0.0
-81.38,30.0,18.62,-9.0,15.98,-96.0,0.0
-80.82,30.0,21.23,2.0,18.61,-96.0,0.0
-79.67,30.0,27.75,17.0,21.13,-94.0,0.0
-78.85,30.0,26.09,41.0,23.48,-96.0,0.0
-78.17,30.0,25.77,-63.0,23.36,-96.0,0.0
-77.18,30.0,29.65,-60.0,23.25,-95.0,0.0
-76.71,30.0,25.58,-57.0,23.13,-96.0,0.0
-76.31,30.0,25.46,-53.0,23.01,-96.0,0.0
-75.55,30.0,29.34,-49.0,22.9,-94.0,0.0
-75.28,30.0,25.22,-47.0,22.78,-96.0,0.0
-75.07,30.0,24.9,-44.0,22.67,-96.0,0.0
-74.58,30.0,27.78,-41.0,22.56,-95.0,0.0
-74.43,30.0,24.87,-36.0,22.44,-96.0,0.0
-74.3,30.0,24.75,-33.0,22.33,-96.0,0.0
-73.52,30.0,31.25,-19.0,24.84,-94.0,0.0
-72.96,30.0,29.77,-11.0,27.37,-96.0,0.0
-72.09,30.0,33.27,-1.0,29.81,-95.0,0.0
-70.84,30.0,37.73,11.0,32.28,-95.0,0.0
-69.73,30.0,37.18,30.0,34.73,-96.0,0.0
-68.6,30.0,38.0,-63.0,34.56,-96.0,0.0
-67.35,30.0,39.82,-61.0,34.38,-95.0,0.0
-66.44,30.0,36.84,-58.0,34.21,-96.0,0.0
-65.48,30.0,37.67,-55.0,34.04,-96.0,0.0
